dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1694414093,1,113.101692,22.563779,0.0,40.0,-1.0,238.0166976442775,1,0,0.0
1694414100,1,113.102159,22.562949,0.0,40.0,-1.0,104.12275541638893,1,0,0.0
1694414113,1,113.102502,22.561739,0.0,40.0,-1.0,139.23523516824667,1,0,0.0
1694414241,1,113.105081,22.557097,0.0,40.0,-1.0,580.7898657372374,1,0,0.0
1694414256,1,113.105989,22.555188,0.0,40.0,-1.0,232.10668689819045,1,0,0.0
1694414262,1,113.106287,22.554101,0.0,40.0,-1.0,124.82228847150348,1,0,0.0
1694414276,1,113.107139,22.553101,0.0,40.0,-1.0,141.64796201501258,1,0,0.0
1694414298,1,113.10768,22.552212,0.0,40.0,-1.0,113.52127044716048,1,0,0.0
1694414313,1,113.108581,22.551006,0.0,40.0,-1.0,163.10619910387723,1,0,0.0
1694414335,1,113.110059,22.547572,0.0,40.0,-1.0,411.3643178264322,1,0,0.0
1694414349,1,113.109929,22.546449,0.0,40.0,-1.0,125.72425844277406,1,0,0.0
1694414394,1,113.114387,22.540281,0.0,40.0,-1.0,825.5441647574235,1,0,0.0
1694414401,1,113.114674,22.539297,0.0,40.0,-1.0,113.44334443596681,1,0,0.0
1694414439,1,113.117337,22.534588,0.0,40.0,-1.0,591.4038899733737,1,0,0.0
1694414477,1,113.118492,22.53145,0.0,40.0,-1.0,368.9558868456924,1,0,0.0
1694414485,1,113.118828,22.529936,0.0,40.0,-1.0,172.04234171174755,1,0,0.0
1694414504,1,113.119432,22.527906,0.0,40.0,-1.0,234.35753657892369,1,0,0.0
1694414511,1,113.119951,22.526516,0.0,40.0,-1.0,163.67838440633,1,0,0.0
1694414598,1,113.125124,22.524512,0.0,40.0,-1.0,576.8091607830424,1,0,0.0
1694414631,1,113.127533,22.522321,0.0,40.0,-1.0,347.63444115486516,1,0,0.0
1694414646,1,113.12966,22.521013,0.0,40.0,-1.0,262.75265176532474,1,0,0.0
1694414874,1,113.151414,22.487748,0.0,40.0,-1.0,4326.4019754044,1,0,0.0
1694414928,1,113.159251,22.477091,0.0,40.0,-1.0,1434.2901830001747,1,0,0.0
1694414967,1,113.165551,22.471856,0.0,40.0,-1.0,871.5346242145342,1,0,0.0
1694415017,1,113.172596,22.464014,0.0,40.0,-1.0,1134.5863392298531,1,0,0.0
1694415022,1,113.171792,22.461567,0.0,40.0,-1.0,284.6789277123734,1,0,0.0
1694415053,1,113.174232,22.453729,0.0,40.0,-1.0,907.9131210527448,1,0,0.0
1694415211,1,113.18365,22.420067,0.0,40.0,-1.0,3870.507357968901,1,0,0.0
1694415296,1,113.189843,22.401116,0.0,40.0,-1.0,2203.78631032171,1,0,0.0
1694415359,1,113.194386,22.385684,0.0,40.0,-1.0,1780.38146306903,1,0,0.0
1694415397,1,113.195147,22.378744,0.0,40.0,-1.0,776.5182843936043,1,0,0.0
1694415440,1,113.195985,22.368199,0.0,40.0,-1.0,1177.029371353899,1,0,0.0
1694415445,1,113.196043,22.367095,0.0,40.0,-1.0,123.04168189515794,1,0,0.0
1694415449,1,113.196196,22.366181,0.0,40.0,-1.0,102.95791975113526,1,0,0.0
1694415456,1,113.196318,22.364578,0.0,40.0,-1.0,178.88658514909963,1,0,0.0
1694415473,1,113.197237,22.35955,0.0,40.0,-1.0,567.6540527704107,1,0,0.0
1694415504,1,113.199735,22.354488,0.0,40.0,-1.0,619.4107351083368,1,0,0.0
1694415528,1,113.204946,22.350938,0.0,40.0,-1.0,666.3340225130017,1,0,0.0
1694415560,1,113.211476,22.348488,0.0,40.0,-1.0,725.5235731786672,1,0,0.0
1694415591,1,113.220071,22.345456,0.0,40.0,-1.0,947.1162180171984,1,0,0.0
1694415613,1,113.224328,22.346116,0.0,40.0,-1.0,444.4162481280818,1,0,0.0
1694415620,1,113.22562,22.345648,0.0,40.0,-1.0,142.86223434244616,1,0,0.0
1694415658,1,113.231729,22.339023,0.0,40.0,-1.0,969.2952611473788,1,0,0.0
1694415676,1,113.234351,22.334073,0.0,40.0,-1.0,613.6159121794271,1,0,0.0
1694415704,1,113.237171,22.329719,0.0,40.0,-1.0,565.0115478890484,1,0,0.0
1694415735,1,113.241725,22.323348,0.0,40.0,-1.0,850.2337245536879,1,0,0.0
1694415758,1,113.245799,22.32011,0.0,40.0,-1.0,553.112022131116,1,0,0.0
1694415789,1,113.253941,22.316615,0.0,40.0,-1.0,924.3343297874832,1,0,0.0
1694415818,1,113.257489,22.309947,0.0,40.0,-1.0,827.3362050702349,1,0,0.0
1694415858,1,113.259049,22.302238,0.0,40.0,-1.0,873.0719743139,1,0,0.0
1694415887,1,113.262346,22.294506,0.0,40.0,-1.0,925.2858473168284,1,0,0.0
1694415957,1,113.266076,22.279936,0.0,40.0,-1.0,1666.8089391987062,1,0,0.0
1694415978,1,113.269788,22.27562,0.0,40.0,-1.0,614.0414091157145,1,0,0.0
1694416010,1,113.274566,22.269622,0.0,40.0,-1.0,829.5044494145834,1,0,0.0
1694416039,1,113.281203,22.266568,0.0,40.0,-1.0,763.5843999443027,1,0,0.0
1694416061,1,113.28442,22.265281,0.0,40.0,-1.0,361.0536247483563,1,0,0.0
1694416091,1,113.291683,22.264145,0.0,40.0,-1.0,758.8444939739281,1,0,0.0
1694416131,1,113.300511,22.262856,0.0,40.0,-1.0,920.71730922431,1,0,0.0
1694416146,1,113.304103,22.259275,0.0,40.0,-1.0,543.9229090284911,1,0,0.0
1694416155,1,113.305661,22.259615,0.0,40.0,-1.0,164.91300673399522,1,0,0.0
1694416161,1,113.305903,22.25809,0.0,40.0,-1.0,171.58321145227328,1,0,0.0
1694416184,1,113.310731,22.254552,0.0,40.0,-1.0,634.4548733490515,1,0,0.0
1694416215,1,113.316112,22.24951,0.0,40.0,-1.0,788.9149266006692,1,0,0.0
1694416222,1,113.31742,22.249165,0.0,40.0,-1.0,140.13029600707705,1,0,0.0
1694416299,1,113.331864,22.236348,0.0,40.0,-1.0,2061.698737942344,1,0,0.0
1694416306,1,113.332677,22.23451,0.0,40.0,-1.0,221.0908152081679,1,0,0.0
1694416313,1,113.333593,22.233706,0.0,40.0,-1.0,130.07410439938894,1,0,0.0
1694416340,1,113.338258,22.227792,0.0,40.0,-1.0,815.1642111069573,1,0,0.0
1694416368,1,113.34289,22.223944,0.0,40.0,-1.0,641.3460942466936,1,0,0.0
1694416383,1,113.345393,22.219673,0.0,40.0,-1.0,540.9069577747902,1,0,0.0
1694416400,1,113.346238,22.217684,0.0,40.0,-1.0,237.92301673056764,1,0,0.0
1694416430,1,113.350996,22.213263,0.0,40.0,-1.0,694.7224723053534,1,0,0.0
1694416454,1,113.354367,22.208828,0.0,40.0,-1.0,603.6865079505325,1,0,0.0
1694416476,1,113.356674,22.202973,0.0,40.0,-1.0,693.7898882656144,1,0,0.0
1694416656,1,113.394136,22.217664,0.0,40.0,-1.0,4192.912298107726,1,0,0.0
1694416703,1,113.407537,22.226057,0.0,40.0,-1.0,1667.3520203730923,1,0,0.0
1694416804,1,113.42336,22.229884,0.0,40.0,-1.0,1685.247473285533,1,0,0.0
1694416825,1,113.4289,22.230215,0.0,40.0,-1.0,572.0592375111927,1,0,0.0
1694416849,1,113.433987,22.230241,0.0,40.0,-1.0,524.1991033526672,1,0,0.0
1694416870,1,113.439549,22.232919,0.0,40.0,-1.0,646.0279384508868,1,0,0.0
1694417023,1,113.46878,22.247977,0.0,40.0,-1.0,3446.929923052952,1,0,0.0
1694417031,1,113.471687,22.246468,0.0,40.0,-1.0,343.4058719347937,1,0,0.0
1694417038,1,113.473142,22.246751,0.0,40.0,-1.0,153.1876782075678,1,0,0.0
1694417051,1,113.475659,22.246774,0.0,40.0,-1.0,259.3469061004751,1,0,0.0
1694417067,1,113.477943,22.246005,0.0,40.0,-1.0,250.4146861877202,1,0,0.0
1694417081,1,113.482326,22.245519,0.0,40.0,-1.0,454.826320185313,1,0,0.0
1694417096,1,113.485206,22.244513,0.0,40.0,-1.0,317.16743498348006,1,0,0.0
1694417139,1,113.490235,22.246281,0.0,40.0,-1.0,554.2773967318363,1,0,0.0
1694417160,1,113.493315,22.246435,0.0,40.0,-1.0,317.8054989145586,1,0,0.0
1694417174,1,113.495072,22.246717,0.0,40.0,-1.0,183.73101656055482,1,0,0.0
1694417195,1,113.494603,22.24566,0.0,40.0,-1.0,127.2008807165926,1,0,0.0
1694417202,1,113.49505,22.244363,0.0,40.0,-1.0,151.54926401536548,1,0,0.0
1694417246,1,113.496911,22.239669,0.0,40.0,-1.0,556.6057270744421,1,0,0.0
1694417248,1,113.497042,22.238923,0.0,40.0,-1.0,84.13424627367128,1,0,0.0
1694417271,1,113.498295,22.234454,0.0,40.0,-1.0,513.9673567655985,1,0,0.0
1694417291,1,113.499308,22.232996,0.0,40.0,-1.0,192.9719489329685,1,0,0.0
1694417321,1,113.501403,22.23002,0.0,40.0,-1.0,395.4164543513474,1,0,0.0
1694417587,1,113.521444,22.208379,0.0,40.0,-1.0,3173.1728144659633,1,0,0.0
1694417650,1,113.53311,22.214808,0.0,40.0,-1.0,1399.1705361370516,1,0,0.0
1694417657,1,113.533923,22.215473,0.0,40.0,-1.0,111.80323898952173,1,0,0.0
1694417688,1,113.5351,22.216022,0.0,40.0,-1.0,135.82292750972422,1,0,0.0
1694417820,1,113.54147,22.21687,0.0,40.0,-1.0,663.2152039839166,1,0,0.0
1694417894,1,113.544333,22.217767,0.0,40.0,-1.0,311.48464181557597,1,0,0.0
1694419136,1,113.54851,22.221393,0.0,40.0,-1.0,590.1002725616341,1,0,0.0
1694419294,1,113.548574,22.222957,0.0,40.0,-1.0,174.22852750609442,1,0,0.0
1694419650,1,113.548217,22.224647,0.0,40.0,-1.0,191.69320723784423,1,0,0.0
1694419897,1,113.547007,22.232669,0.0,40.0,-1.0,901.6676096017227,1,0,0.0
1694420001,1,113.546292,22.236773,0.0,40.0,-1.0,462.7576746805971,1,0,0.0
1694420395,1,113.544277,22.256671,0.0,40.0,-1.0,2224.743508920809,1,0,0.0
1694420411,1,113.544181,22.258328,0.0,40.0,-1.0,184.7213579190596,1,0,0.0
1694420425,1,113.544219,22.259339,0.0,40.0,-1.0,112.61204037730283,1,0,0.0
1694420439,1,113.543932,22.261062,0.0,40.0,-1.0,194.06913320825964,1,0,0.0
1694420486,1,113.544239,22.259833,0.0,40.0,-1.0,140.41994146240614,1,0,0.0
1694420497,1,113.544273,22.258831,0.0,40.0,-1.0,111.59710770916048,1,0,0.0
1694420513,1,113.542187,22.258522,0.0,40.0,-1.0,217.6440863141545,1,0,0.0
1694420526,1,113.541607,22.257752,0.0,40.0,-1.0,104.48833951644988,1,0,0.0
1694420545,1,113.540218,22.25709,0.0,40.0,-1.0,160.96250736408433,1,0,0.0
1694420579,1,113.539213,22.256665,0.0,40.0,-1.0,113.83759884738126,1,0,0.0
1694420598,1,113.537523,22.256258,0.0,40.0,-1.0,179.9120564711206,1,0,0.0
1694420613,1,113.53597,22.256094,0.0,40.0,-1.0,161.03780028358958,1,0,0.0
1694420648,1,113.534486,22.256135,0.0,40.0,-1.0,152.95898349635726,1,0,0.0
1694420662,1,113.532647,22.256314,0.0,40.0,-1.0,190.50998090157836,1,0,0.0
1694420676,1,113.531596,22.255979,0.0,40.0,-1.0,114.52234584972251,1,0,0.0
1694420937,1,113.53051,22.255472,0.0,40.0,-1.0,125.31564699132512,1,0,0.0
1694420996,1,113.529949,22.254723,0.0,40.0,-1.0,101.4522733477951,1,0,0.0
1694421108,1,113.53068,22.253999,0.0,40.0,-1.0,110.30716392374232,1,0,0.0
1694421219,1,113.531647,22.254104,0.0,40.0,-1.0,100.31113498940155,1,0,0.0
1694421283,1,113.53122,22.253225,0.0,40.0,-1.0,107.28455087090963,1,0,0.0
1694421720,1,113.531947,22.252525,0.0,40.0,-1.0,108.0850455283938,1,0,0.0
1694475296,1,113.531206,22.253534,0.0,40.0,-1.0,135.81055700135104,1,0,0.0
1694475310,1,113.530617,22.252668,0.0,40.0,-1.0,113.91216261271308,1,0,0.0
1694475507,1,113.529689,22.252129,0.0,40.0,-1.0,112.87863254723895,1,0,0.0
1694475559,1,113.528248,22.25148,0.0,40.0,-1.0,165.1105123940689,1,0,0.0
1694475588,1,113.528749,22.252284,0.0,40.0,-1.0,103.31888286238323,1,0,0.0
1694475689,1,113.526748,22.252537,0.0,40.0,-1.0,208.0757102448383,1,0,0.0
1694475880,1,113.526127,22.253258,0.0,40.0,-1.0,102.64225127528282,1,0,0.0
1694476469,1,113.526705,22.253853,0.0,40.0,-1.0,89.069085115042,1,0,0.0
1694476986,1,113.527008,22.254717,0.0,40.0,-1.0,101.11931068222208,1,0,0.0
1694477037,1,113.527231,22.255597,0.0,40.0,-1.0,100.61925959127228,1,0,0.0
1694477063,1,113.529033,22.255287,0.0,40.0,-1.0,188.83412116048106,1,0,0.0
1694477071,1,113.530107,22.255231,0.0,40.0,-1.0,110.82630430864724,1,0,0.0
1694477077,1,113.530815,22.256028,0.0,40.0,-1.0,114.85719208309999,1,0,0.0
1694477091,1,113.531906,22.255981,0.0,40.0,-1.0,112.52341058291844,1,0,0.0
1694477104,1,113.533996,22.256019,0.0,40.0,-1.0,215.3664704798574,1,0,0.0
1694477110,1,113.535066,22.256024,0.0,40.0,-1.0,110.23950307262419,1,0,0.0
1694477117,1,113.536147,22.256081,0.0,40.0,-1.0,111.55197330877327,1,0,0.0
1694477130,1,113.537736,22.256288,0.0,40.0,-1.0,165.32234380019543,1,0,0.0
1694477205,1,113.539097,22.256588,0.0,40.0,-1.0,144.14048980700204,1,0,0.0
1694477231,1,113.540046,22.25699,0.0,40.0,-1.0,107.52608947605343,1,0,0.0
1694477244,1,113.541079,22.257592,0.0,40.0,-1.0,125.76660513625855,1,0,0.0
1694477285,1,113.543159,22.258827,0.0,40.0,-1.0,254.6004492151,1,0,0.0
1694477411,1,113.544393,22.260541,0.0,40.0,-1.0,229.27619025278142,1,0,0.0
1694477438,1,113.545061,22.261221,0.0,40.0,-1.0,102.30424391728182,1,0,0.0
1694477484,1,113.545571,22.261994,0.0,40.0,-1.0,100.82257007368558,1,0,0.0
1694477504,1,113.546396,22.263242,0.0,40.0,-1.0,162.86306331368053,1,0,0.0
1694477580,1,113.547159,22.26397,0.0,40.0,-1.0,112.89947667872441,1,0,0.0
1694477593,1,113.54779,22.264756,0.0,40.0,-1.0,109.00228731575888,1,0,0.0
1694477606,1,113.548885,22.26575,0.0,40.0,-1.0,158.01593568124997,1,0,0.0
1694477621,1,113.550177,22.266825,0.0,40.0,-1.0,178.9865629641327,1,0,0.0
1694477628,1,113.550983,22.267483,0.0,40.0,-1.0,110.72356019155166,1,0,0.0
1694477634,1,113.551729,22.268115,0.0,40.0,-1.0,104.19096395769876,1,0,0.0
1694477649,1,113.552518,22.268983,0.0,40.0,-1.0,126.26543103823812,1,0,0.0
1694477662,1,113.553413,22.269542,0.0,40.0,-1.0,111.23430164233189,1,0,0.0
1694477788,1,113.554364,22.270906,0.0,40.0,-1.0,180.70156752040347,1,0,0.0
1694477802,1,113.555424,22.271288,0.0,40.0,-1.0,117.18400042180164,1,0,0.0
1694477815,1,113.556693,22.272105,0.0,40.0,-1.0,159.25061165082838,1,0,0.0
1694477828,1,113.557309,22.273188,0.0,40.0,-1.0,136.23957459110412,1,0,0.0
1694477849,1,113.558871,22.275374,0.0,40.0,-1.0,291.73147895775526,1,0,0.0
1694477862,1,113.559881,22.276614,0.0,40.0,-1.0,172.85444733322268,1,0,0.0
1694477895,1,113.560513,22.277631,0.0,40.0,-1.0,130.5959736429262,1,0,0.0
1694477961,1,113.560794,22.278529,0.0,40.0,-1.0,104.07134183577445,1,0,0.0
1694477982,1,113.561183,22.279569,0.0,40.0,-1.0,122.51071133495113,1,0,0.0
1694478002,1,113.560759,22.280911,0.0,40.0,-1.0,155.6443005674126,1,0,0.0
1694478015,1,113.561264,22.282146,0.0,40.0,-1.0,146.99176361437117,1,0,0.0
1694478089,1,113.562008,22.283898,0.0,40.0,-1.0,209.54849182587873,1,0,0.0
1694478110,1,113.561087,22.285544,0.0,40.0,-1.0,206.33421295395772,1,0,0.0
1694478123,1,113.560469,22.286521,0.0,40.0,-1.0,126.01866618352783,1,0,0.0
1694478136,1,113.559934,22.287813,0.0,40.0,-1.0,154.02055414267227,1,0,0.0
1694478151,1,113.559948,22.288887,0.0,40.0,-1.0,119.5658300904383,1,0,0.0
1694478171,1,113.560961,22.289314,0.0,40.0,-1.0,114.65796945109213,1,0,0.0
1694478185,1,113.561905,22.289899,0.0,40.0,-1.0,117.02652931643387,1,0,0.0
1694478198,1,113.56284,22.290444,0.0,40.0,-1.0,113.82264055305055,1,0,0.0
1694478251,1,113.563819,22.291054,0.0,40.0,-1.0,121.57019328694531,1,0,0.0
1694478270,1,113.565225,22.291941,0.0,40.0,-1.0,175.2768464055513,1,0,0.0
1694478291,1,113.566653,22.293284,0.0,40.0,-1.0,209.7242928490502,1,0,0.0
1694478304,1,113.567484,22.294273,0.0,40.0,-1.0,139.4519443410948,1,0,0.0
1694478331,1,113.567965,22.295368,0.0,40.0,-1.0,131.5779100103725,1,0,0.0
1694478344,1,113.567982,22.296437,0.0,40.0,-1.0,119.01339616111952,1,0,0.0
1694478389,1,113.568483,22.298717,0.0,40.0,-1.0,259.0007139353576,1,0,0.0
1694478405,1,113.569644,22.299873,0.0,40.0,-1.0,175.66573711212845,1,0,0.0
1694478419,1,113.571242,22.30125,0.0,40.0,-1.0,224.9102505480756,1,0,0.0
1694478432,1,113.572201,22.30196,0.0,40.0,-1.0,126.5003257863671,1,0,0.0
1694478446,1,113.573755,22.30276,0.0,40.0,-1.0,183.15795456972918,1,0,0.0
1694478584,1,113.574387,22.303574,0.0,40.0,-1.0,111.56926011983818,1,0,0.0
1694478601,1,113.575493,22.305259,0.0,40.0,-1.0,219.4509378239695,1,0,0.0
1694478609,1,113.575957,22.306092,0.0,40.0,-1.0,104.31832887780794,1,0,0.0
1694478615,1,113.576499,22.307429,0.0,40.0,-1.0,158.95743256423114,1,0,0.0
1694478629,1,113.577331,22.309284,0.0,40.0,-1.0,223.56953235384333,1,0,0.0
1694478642,1,113.578966,22.311633,0.0,40.0,-1.0,311.0134632316987,1,0,0.0
1694478664,1,113.58094,22.313439,0.0,40.0,-1.0,285.9121946384995,1,0,0.0
1694478711,1,113.588928,22.318552,0.0,40.0,-1.0,1000.3334468080847,1,0,0.0
1694478758,1,113.595398,22.318482,0.0,40.0,-1.0,666.3275765390443,1,0,0.0
1694478771,1,113.596533,22.318796,0.0,40.0,-1.0,121.99720028135718,1,0,0.0
1694478778,1,113.597308,22.319362,0.0,40.0,-1.0,101.68283744328966,1,0,0.0
1694478791,1,113.598151,22.320277,0.0,40.0,-1.0,133.8325780234475,1,0,0.0
1694478886,1,113.598981,22.322457,0.0,40.0,-1.0,257.2883954831148,1,0,0.0
1694478900,1,113.599494,22.324107,0.0,40.0,-1.0,191.12301095286563,1,0,0.0
1694478907,1,113.599472,22.325451,0.0,40.0,-1.0,149.63054066986265,1,0,0.0
1694478914,1,113.599314,22.326435,0.0,40.0,-1.0,110.74007906794208,1,0,0.0
1694478989,1,113.59446,22.331446,0.0,40.0,-1.0,748.9953485325365,1,0,0.0
1694479005,1,113.591244,22.335576,0.0,40.0,-1.0,566.5943193234491,1,0,0.0
1694479028,1,113.590534,22.336713,0.0,40.0,-1.0,146.1664219833728,1,0,0.0
1694479038,1,113.589981,22.337577,0.0,40.0,-1.0,111.7712403977435,1,0,0.0
1694479045,1,113.589507,22.338504,0.0,40.0,-1.0,114.15265502645815,1,0,0.0
1694479145,1,113.589398,22.343193,0.0,40.0,-1.0,522.0977248569926,1,0,0.0
1694479168,1,113.590428,22.34677,0.0,40.0,-1.0,412.0699287231952,1,0,0.0
1694485615,1,113.595596,22.351402,0.0,40.0,-1.0,740.9391499729911,1,0,0.0
1694490142,1,113.59333,22.351644,0.0,40.0,-1.0,234.84818035746702,1,0,0.0
1694490700,1,113.590291,22.355144,0.0,40.0,-1.0,499.69529789731126,1,0,0.0
1694491037,1,113.592363,22.358471,0.0,40.0,-1.0,427.3995733416094,1,0,0.0
1694493891,1,113.593527,22.36307,0.0,40.0,-1.0,525.795786345692,1,0,0.0
1694494188,1,113.594237,22.361555,0.0,40.0,-1.0,183.80718008078458,1,0,0.0
1694494460,1,113.593099,22.359457,0.0,40.0,-1.0,261.28599731039293,1,0,0.0
1694494469,1,113.592625,22.358608,0.0,40.0,-1.0,106.36485256220172,1,0,0.0
1694494493,1,113.592118,22.357828,0.0,40.0,-1.0,101.31020581478471,1,0,0.0
1694494503,1,113.59152,22.356975,0.0,40.0,-1.0,113.16710784260712,1,0,0.0
1694494510,1,113.590961,22.356141,0.0,40.0,-1.0,109.23084910146865,1,0,0.0
1694494516,1,113.590448,22.355301,0.0,40.0,-1.0,107.3928142162047,1,0,0.0
1694494524,1,113.589899,22.35446,0.0,40.0,-1.0,109.35862182698268,1,0,0.0
1694494543,1,113.589446,22.353627,0.0,40.0,-1.0,103.79692353208551,1,0,0.0
1694494568,1,113.590196,22.352969,0.0,40.0,-1.0,106.4311998728031,1,0,0.0
1694494579,1,113.591184,22.352665,0.0,40.0,-1.0,107.20099604326873,1,0,0.0
1694494589,1,113.592115,22.35221,0.0,40.0,-1.0,108.41090411591216,1,0,0.0
1694494598,1,113.592932,22.351649,0.0,40.0,-1.0,104.76310227086847,1,0,0.0
1694494613,1,113.59293,22.350735,0.0,40.0,-1.0,101.74615652190785,1,0,0.0
1694494620,1,113.592366,22.349992,0.0,40.0,-1.0,101.05863790191327,1,0,0.0
1694494627,1,113.591746,22.3492,0.0,40.0,-1.0,108.84758534326777,1,0,0.0
1694494634,1,113.591144,22.348401,0.0,40.0,-1.0,108.40982093632235,1,0,0.0
1694494641,1,113.590645,22.347586,0.0,40.0,-1.0,104.26224683571351,1,0,0.0
1694494655,1,113.589703,22.346147,0.0,40.0,-1.0,187.26190664582055,1,0,0.0
1694494671,1,113.589459,22.344001,0.0,40.0,-1.0,240.20896023579206,1,0,0.0
1694494770,1,113.58899,22.342053,0.0,40.0,-1.0,222.1619400408553,1,0,0.0
1694494778,1,113.589156,22.341124,0.0,40.0,-1.0,104.81870089573641,1,0,0.0
1694494793,1,113.589058,22.340039,0.0,40.0,-1.0,121.20236177734682,1,0,0.0
1694494824,1,113.589272,22.339129,0.0,40.0,-1.0,103.66939725571895,1,0,0.0
1694494832,1,113.58967,22.338216,0.0,40.0,-1.0,109.58553371286126,1,0,0.0
1694494838,1,113.590181,22.337391,0.0,40.0,-1.0,105.84290368120136,1,0,0.0
1694494845,1,113.590804,22.336603,0.0,40.0,-1.0,108.67267456931503,1,0,0.0
1694494852,1,113.59155,22.335888,0.0,40.0,-1.0,110.61386127692163,1,0,0.0
1694494859,1,113.592354,22.33527,0.0,40.0,-1.0,107.63977448513019,1,0,0.0
1694494866,1,113.593183,22.334666,0.0,40.0,-1.0,108.66107865665329,1,0,0.0
1694494873,1,113.593915,22.333971,0.0,40.0,-1.0,108.01268949252172,1,0,0.0
1694494891,1,113.595059,22.33168,0.0,40.0,-1.0,280.92349671680523,1,0,0.0
1694494907,1,113.597218,22.329314,0.0,40.0,-1.0,344.66516393305113,1,0,0.0
1694494931,1,113.598492,22.328239,0.0,40.0,-1.0,177.56860209247085,1,0,0.0
1694494938,1,113.599059,22.327443,0.0,40.0,-1.0,106.11645743982065,1,0,0.0
1694494946,1,113.599447,22.325831,0.0,40.0,-1.0,183.84111048551847,1,0,0.0
1694494954,1,113.599491,22.324313,0.0,40.0,-1.0,169.04372048403488,1,0,0.0
1694494967,1,113.599258,22.322699,0.0,40.0,-1.0,181.26465511296234,1,0,0.0
1694494976,1,113.598939,22.321643,0.0,40.0,-1.0,122.0570115427961,1,0,0.0
1694495035,1,113.597958,22.320219,0.0,40.0,-1.0,187.97253343152877,1,0,0.0
1694495042,1,113.597232,22.319555,0.0,40.0,-1.0,105.13363397879313,1,0,0.0
1694495056,1,113.596151,22.318632,0.0,40.0,-1.0,151.49101989272285,1,0,0.0
1694495131,1,113.583855,22.314984,0.0,40.0,-1.0,1329.784563578066,1,0,0.0
1694495163,1,113.58116,22.314097,0.0,40.0,-1.0,294.5808775228264,1,0,0.0
1694495171,1,113.580102,22.313208,0.0,40.0,-1.0,147.19128524013135,1,0,0.0
1694495179,1,113.579429,22.312213,0.0,40.0,-1.0,130.6602484319614,1,0,0.0
1694495250,1,113.578695,22.311543,0.0,40.0,-1.0,106.19227464226184,1,0,0.0
1694495258,1,113.578232,22.310624,0.0,40.0,-1.0,112.86906936404023,1,0,0.0
1694495266,1,113.577787,22.309768,0.0,40.0,-1.0,105.73732482639063,1,0,0.0
1694495272,1,113.577341,22.308966,0.0,40.0,-1.0,100.40100862868721,1,0,0.0
1694495279,1,113.57687,22.308073,0.0,40.0,-1.0,110.61173805262268,1,0,0.0
1694495286,1,113.576412,22.307214,0.0,40.0,-1.0,106.62423348991915,1,0,0.0
1694495294,1,113.575919,22.306318,0.0,40.0,-1.0,111.92169950676987,1,0,0.0
1694495302,1,113.57547,22.305459,0.0,40.0,-1.0,106.21762005854087,1,0,0.0
1694495311,1,113.574979,22.304579,0.0,40.0,-1.0,110.24302639337033,1,0,0.0
1694495319,1,113.57438,22.303798,0.0,40.0,-1.0,106.60436543728227,1,0,0.0
1694495326,1,113.573728,22.303128,0.0,40.0,-1.0,100.35911961554271,1,0,0.0
1694495334,1,113.572865,22.302495,0.0,40.0,-1.0,113.42554687509839,1,0,0.0
1694495341,1,113.57209,22.301875,0.0,40.0,-1.0,105.52045734229817,1,0,0.0
1694495348,1,113.571311,22.301229,0.0,40.0,-1.0,107.74256691443361,1,0,0.0
1694495355,1,113.57054,22.300624,0.0,40.0,-1.0,104.12201801708447,1,0,0.0
1694495362,1,113.569767,22.300057,0.0,40.0,-1.0,101.59867661512125,1,0,0.0
1694495443,1,113.569044,22.299369,0.0,40.0,-1.0,106.82085044285434,1,0,0.0
1694495491,1,113.568232,22.297273,0.0,40.0,-1.0,247.86120070590667,1,0,0.0
1694495504,1,113.567943,22.296291,0.0,40.0,-1.0,113.29582301843054,1,0,0.0
1694495511,1,113.567814,22.295375,0.0,40.0,-1.0,102.83067061710135,1,0,0.0
1694495521,1,113.567511,22.294483,0.0,40.0,-1.0,104.08574887659829,1,0,0.0
1694495590,1,113.567025,22.293695,0.0,40.0,-1.0,100.9973473336814,1,0,0.0
1694495600,1,113.566312,22.292962,0.0,40.0,-1.0,109.77828689304447,1,0,0.0
1694495610,1,113.565588,22.292296,0.0,40.0,-1.0,105.15446712931569,1,0,0.0
1694495621,1,113.564726,22.291668,0.0,40.0,-1.0,113.00499854611853,1,0,0.0
1694495629,1,113.563825,22.291206,0.0,40.0,-1.0,106.10100655279254,1,0,0.0
1694495637,1,113.562968,22.290722,0.0,40.0,-1.0,103.41544515967003,1,0,0.0
1694495645,1,113.562133,22.290211,0.0,40.0,-1.0,103.11545730473595,1,0,0.0
1694495653,1,113.561276,22.289698,0.0,40.0,-1.0,105.13402061093153,1,0,0.0
1694495661,1,113.56037,22.289204,0.0,40.0,-1.0,108.31729411620212,1,0,0.0
1694495711,1,113.559464,22.288736,0.0,40.0,-1.0,106.87723797721367,1,0,0.0
1694495723,1,113.558466,22.288382,0.0,40.0,-1.0,110.090847434029,1,0,0.0
1694495733,1,113.557519,22.288111,0.0,40.0,-1.0,102.1018932574445,1,0,0.0
1694495744,1,113.556498,22.287847,0.0,40.0,-1.0,109.19487057356594,1,0,0.0
1694495755,1,113.555486,22.287629,0.0,40.0,-1.0,107.0265170476469,1,0,0.0
1694495782,1,113.554469,22.287393,0.0,40.0,-1.0,107.99822083209267,1,0,0.0
