dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1691984089,1,113.040600,22.619855,0.000000,40.000000,-1.000000,118.198230,1,0,0.000000
1691984095,1,113.039248,22.619530,0.000000,68.090711,-1.000000,143.638976,1,0,0.000000
1691984103,1,113.037766,22.619216,0.000000,45.752000,-1.000000,156.217809,1,0,0.000000
1691984142,1,113.036517,22.618451,0.000000,68.463699,-1.000000,153.889829,1,0,0.000000
1691984168,1,113.035389,22.618450,0.000000,46.849480,-1.000000,116.022045,1,0,0.000000
1691984194,1,113.034480,22.617740,0.000000,59.856355,-1.000000,122.141060,1,0,0.000000
1691984228,1,113.032775,22.617243,0.000000,68.463699,-1.000000,183.687546,1,0,0.000000
1691984255,1,113.032387,22.616338,0.000000,59.856355,-1.000000,107.911786,1,0,0.000000
1691984320,1,113.032211,22.617296,0.000000,41.698693,-1.000000,107.572899,1,0,0.000000
1691984333,1,113.033304,22.617132,0.000000,78.308779,-1.000000,113.787393,1,0,0.000000
1691984359,1,113.035547,22.618498,0.000000,59.856355,-1.000000,275.816438,1,0,0.000000
1691984391,1,113.037234,22.618728,0.000000,59.106149,-1.000000,175.274720,1,0,0.000000
1691984426,1,113.040831,22.619888,0.000000,40.000000,-1.000000,391.436649,1,0,0.000000
1691984440,1,113.041966,22.620051,0.000000,40.000000,-1.000000,118.059262,1,0,0.000000
1691984468,1,113.042900,22.620669,0.000000,40.000000,-1.000000,117.996693,1,0,0.000000
1691984482,1,113.043800,22.621147,0.000000,40.000000,-1.000000,106.543128,1,0,0.000000
1691984549,1,113.042808,22.620503,0.000000,40.000000,-1.000000,124.392747,1,0,0.000000
1691984568,1,113.041714,22.619998,0.000000,40.000000,-1.000000,125.704131,1,0,0.000000
1691984594,1,113.040650,22.619908,0.000000,50.000000,-1.000000,109.738111,1,0,0.000000
1691984610,1,113.038001,22.619309,0.000000,68.463699,-1.000000,280.387877,1,0,0.000000
1691984657,1,113.035775,22.618600,0.000000,59.856355,-1.000000,241.964026,1,0,0.000000
1691984670,1,113.034634,22.618022,0.000000,41.959858,-1.000000,133.613974,1,0,0.000000
1691984689,1,113.032787,22.617442,0.000000,40.000000,-1.000000,200.406380,1,0,0.000000
1691984730,1,113.032415,22.616254,0.000000,52.331138,-1.000000,137.037581,1,0,0.000000
1691984788,1,113.033153,22.617266,0.000000,69.882889,-1.000000,135.303936,1,0,0.000000
1691984801,1,113.034573,22.617776,0.000000,55.932862,-1.000000,156.557580,1,0,0.000000
1691984828,1,113.035408,22.618422,0.000000,40.000000,-1.000000,111.705351,1,0,0.000000
1691984860,1,113.037142,22.618803,0.000000,56.547265,-1.000000,183.219010,1,0,0.000000
1691984888,1,113.038789,22.619386,0.000000,67.750128,-1.000000,181.186658,1,0,0.000000
1691984895,1,113.041356,22.620051,0.000000,89.569581,-1.000000,273.980232,1,0,0.000000
1691984938,1,113.042320,22.620181,0.000000,40.000000,-1.000000,100.238129,1,0,0.000000
1691984957,1,113.043408,22.620475,0.000000,40.000000,-1.000000,116.390714,1,0,0.000000
1691984972,1,113.043904,22.621434,0.000000,40.000000,-1.000000,117.882201,1,0,0.000000
1691985121,1,113.043437,22.620516,0.000000,59.856355,-1.000000,112.442321,1,0,0.000000
1691985141,1,113.042374,22.620249,0.000000,40.000000,-1.000000,113.210868,1,0,0.000000
1691985176,1,113.041047,22.620004,0.000000,99.389888,-1.000000,139.165723,1,0,0.000000
1691985225,1,113.036241,22.618708,0.000000,68.463699,-1.000000,514.454298,1,0,0.000000
1691985251,1,113.034667,22.617672,0.000000,61.585999,-1.000000,198.383948,1,0,0.000000
1691985264,1,113.033094,22.616796,0.000000,79.984887,-1.000000,188.551045,1,0,0.000000
1691985311,1,113.032409,22.616128,0.000000,40.000000,-1.000000,102.190929,1,0,0.000000
1691985378,1,113.032672,22.617076,0.000000,73.859500,-1.000000,108.399498,1,0,0.000000
1691985391,1,113.034674,22.617681,0.000000,89.855442,-1.000000,216.548221,1,0,0.000000
1691985410,1,113.035371,22.618428,0.000000,45.752000,-1.000000,109.426543,1,0,0.000000
1691985486,1,113.040806,22.619862,0.000000,40.000000,-1.000000,580.920648,1,0,0.000000
1691985500,1,113.042002,22.620083,0.000000,40.000000,-1.000000,125.318295,1,0,0.000000
1691985598,1,113.042905,22.620536,0.000000,40.000000,-1.000000,105.476807,1,0,0.000000
1691985617,1,113.044302,22.621814,0.000000,40.000000,-1.000000,201.659126,1,0,0.000000
1691985631,1,113.045432,22.622689,0.000000,68.463699,-1.000000,151.269933,1,0,0.000000
1691985644,1,113.047022,22.623646,0.000000,40.000000,-1.000000,194.843016,1,0,0.000000
1691985657,1,113.048595,22.623485,0.000000,52.331138,-1.000000,162.634263,1,0,0.000000
1691985670,1,113.048493,22.622226,0.000000,40.000000,-1.000000,139.773638,1,0,0.000000
1691985688,1,113.049106,22.620337,0.000000,66.359019,-1.000000,218.528170,1,0,0.000000
1691985694,1,113.048950,22.619243,0.000000,52.331138,-1.000000,122.178279,1,0,0.000000
1691985709,1,113.049215,22.616921,0.000000,45.752000,-1.000000,258.520087,1,0,0.000000
1691985736,1,113.049270,22.611888,0.000000,59.856355,-1.000000,557.460478,1,0,0.000000
1691985743,1,113.049364,22.610777,0.000000,78.308779,-1.000000,123.321244,1,0,0.000000
