geoTime,latitude,longitude,altitude,course,horizontalAccuracy,verticalAccuracy,speed,status,activity,network,appStatus,dayTime
1705140262000,25.12016637446188,110.29512638590617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140258000,25.119436319477558,110.29513034721171,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140254000,25.11870725036679,110.29512429157437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140249000,25.11783313959067,110.29509719120244,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140244000,25.116980998334352,110.29504705315941,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140239000,25.116149891766316,110.29502095723218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140233000,25.11529776500192,110.29498183796564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140226000,25.114515661875917,110.29495574514722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140205000,25.113751601497874,110.29495970432528,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140194000,25.11296151498326,110.29494663306356,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140188000,25.112194503512928,110.29498665310466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140182000,25.111401515810183,110.29504570383274,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140176000,25.110639568075936,110.29513180250378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140168000,25.109818684576382,110.29526798291897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140132000,25.109078816782578,110.29541017918561,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140124000,25.108357928508337,110.29553634982885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140119000,25.107621065578453,110.29568155256374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140114000,25.106812202009323,110.29583075831997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140109000,25.106012335234542,110.29597696011437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140104000,25.10521848476893,110.29613418194083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140099000,25.104385645203926,110.29630141941011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140094000,25.103540809137,110.29647166216638,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140089000,25.102669028062607,110.29668197390805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140084000,25.101823274509076,110.29690931834106,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140079000,25.10100751171481,110.29712765029609,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140074000,25.100252665894825,110.29728387801974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140068000,25.09940782926,110.29745212204939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140062000,25.098574940353565,110.29758330204389,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140057000,25.097799068583125,110.29772250028468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140052000,25.096955197757445,110.29786670373534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140047000,25.09610732961127,110.29801291109013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140042000,25.095287456991816,110.29815411184786,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140037000,25.094510576931107,110.29828730150618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140032000,25.09371170073821,110.29842449747062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140027000,25.092874838668955,110.29857371318637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140022000,25.092070975586726,110.2987199261629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140017000,25.091259104487417,110.2988611301913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140012000,25.090422242950403,110.29901034770448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140007000,25.089600442719814,110.29919963942446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705140002000,25.088837795602377,110.29948711451178,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139997000,25.08810236377816,110.29991485036959,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139992000,25.087466106993308,110.30044879334488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139987000,25.086924991959332,110.30106490280947,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139982000,25.086418009720074,110.30175917126019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139977000,25.08595805070425,110.30245846451781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139972000,25.085463062371453,110.3031347237423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139967000,25.08489297246454,110.3037458637774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139962000,25.08425376279951,110.30428186243097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139957000,25.083576398352353,110.30472067552732,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139952000,25.082813921818495,110.30509335799356,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139947000,25.082007247933984,110.30534580404817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139942000,25.081252482542077,110.30553813614391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139936000,25.080427715245357,110.30573347066638,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139930000,25.079582938107997,110.305923794881,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139925000,25.078832105538066,110.30607404618546,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139920000,25.07804833216964,110.30626237168606,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139915000,25.077222506984008,110.30642163743015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139910000,25.076383583229777,110.30652178491682,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139905000,25.07559057672024,110.3065688294346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139900000,25.07481546127231,110.30654874106656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139895000,25.07401528020678,110.3064905751785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139890000,25.073184079116487,110.3064223874611,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139885000,25.072351879349505,110.30635520178474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139880000,25.071526680121725,110.30628801664993,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139875000,25.07071948099081,110.3062198307504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139870000,25.069942330929496,110.30617970259044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139865000,25.06918827843747,110.30619769140996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139860000,25.068408301793394,110.3062637742836,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139855000,25.067595395449526,110.30637494499922,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139850000,25.06680258364749,110.3065422291953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139845000,25.06603186220708,110.30676262160681,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139840000,25.065301135922425,110.30697700552942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139835000,25.064551434784605,110.30720742150481,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139830000,25.063770739301656,110.30744284680019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139825000,25.062959061206236,110.30769029565715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139820000,25.06210134194749,110.30791569829421,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139815000,25.061228621639795,110.30814110107485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139810000,25.060366896454077,110.30836249745565,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139805000,25.059537150152295,110.30856886620225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139800000,25.05877840223657,110.30876922797664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139795000,25.058055713151113,110.30900165849616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139789000,25.05725901978817,110.30923608961757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139784000,25.056554300161764,110.30944848223388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139778000,25.05574465961533,110.30971397872653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139772000,25.0550529924691,110.30995543426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139764000,25.054285363738508,110.31022394227543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139716000,25.05350675194254,110.31050247183789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139708000,25.05268820563972,110.31082108393504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139703000,25.051964631932837,110.31111665572826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139698000,25.051157115680613,110.31145030373558,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139694000,25.05047252819869,110.31173385618075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139690000,25.049778970445512,110.31203444543527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139686000,25.049105404007037,110.31232802276469,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139681000,25.04831990986933,110.31266969652295,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139676000,25.047613391337894,110.31299133470793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139669000,25.0468279107773,110.31333902525682,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139659000,25.046118352208577,110.31363661562733,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139602000,25.045388794151812,110.31393520839455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139597000,25.04466724168351,110.31423580745137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139593000,25.0439537090812,110.31454643004449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139589000,25.04322825128637,110.31489914418158,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139585000,25.042487848785573,110.31528292652527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139581000,25.041771477892123,110.31568174526757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139577000,25.04107913881455,110.31609560063833,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139573000,25.040425819085787,110.31651647631983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139569000,25.039780505995,110.31693935948995,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139565000,25.03911522526225,110.31738028353925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139561000,25.03845698582543,110.31784225703866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139557000,25.03779682530205,110.31834632618022,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139553000,25.037112677387313,110.31885741271194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139549000,25.036429539590927,110.31937251155652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139545000,25.035759370868533,110.31986857213029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139541000,25.035149146954808,110.32032956115225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139536000,25.034436025588484,110.32085168293568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139531000,25.03366480833915,110.32132469402681,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139527000,25.032989489065184,110.32173557393409,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139523000,25.03227614963303,110.32213743293109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139519000,25.031542780868342,110.32252425842054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139515000,25.030777328663316,110.32286798606472,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139511000,25.0300028535789,110.32319968707857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139507000,25.029217304557104,110.3234922999363,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139503000,25.028430710745543,110.3237608589935,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139499000,25.02764206058447,110.32399935035949,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139495000,25.026853339106232,110.32419975576168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139491000,25.02607757978383,110.32437911450916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139487000,25.025317811188216,110.32455246085617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139483000,25.024558031312214,110.32471979377098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139479000,25.02377825272961,110.32488913021656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139475000,25.023005461821228,110.32505145135163,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139471000,25.02222664938644,110.32520274720046,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139467000,25.02146181790084,110.32534301897438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139463000,25.02070596671687,110.32547226632326,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139458000,25.019820140710657,110.32562355594317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139453000,25.018963284239856,110.32575680637687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139449000,25.018245382797478,110.32585699014399,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139444000,25.01735151768962,110.32598823390128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139439000,25.016464626854408,110.32610544616325,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139435000,25.01574268866285,110.32618658640985,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139430000,25.014871721968046,110.32626270591778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139425000,25.01409274410165,110.32632680373501,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139420000,25.013363711854065,110.32635883139444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139413000,25.012516725062973,110.32642292499442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139402000,25.011731723311826,110.32647499500204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139391000,25.010939716747433,110.32652506000497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139385000,25.01014370764672,110.32657412248145,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139380000,25.00927772735204,110.32664322644543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139376000,25.00852772959335,110.32669529871887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139372000,25.00773875325964,110.32676140067645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139368000,25.006923980263238,110.32693675110981,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139364000,25.006119464866696,110.32724741232772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139360000,25.005341232480852,110.3277054136468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139356000,25.004560049876996,110.32818947577056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139352000,25.003782878026463,110.3286785508549,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139348000,25.00301070556238,110.32916662506159,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139344000,25.002249531266138,110.32965269635305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139340000,25.00149035578548,110.330137766366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139336000,25.0007181770788,110.33062183405781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139332000,24.999948012282896,110.3311129187708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139328000,24.999167838745294,110.33159999422473,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139324000,24.998395670180482,110.33208907532588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139320000,24.99762449221377,110.33257314532979,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139316000,24.996857318523833,110.33305922053128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139312000,24.996083143762167,110.3335452955118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139308000,24.995290996958392,110.33404740655449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139304000,24.994489850526065,110.33455051936834,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139300000,24.99369069053655,110.33504661600047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139296000,24.99289951579429,110.33553469441199,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139292000,24.992092311637197,110.33600873911509,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139288000,24.99127705049629,110.33645371582666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139284000,24.990440736404484,110.33687263066491,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139280000,24.989617415747666,110.33728753665267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139276000,24.988809103967522,110.33770645235953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139272000,24.988021767596024,110.33811133650052,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139268000,24.987238419591936,110.33851020647715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139264000,24.986462054648907,110.33890005552709,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139260000,24.985701662601258,110.33927487037182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139256000,24.984978250067655,110.3396366569651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139252000,24.984294777796755,110.33996436716907,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139247000,24.98356856348891,110.34043239618778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139242000,24.982979528074008,110.34098663018351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139237000,24.982449660181903,110.34162706330153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139232000,24.981954957186225,110.34235469507712,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139228000,24.981515147213365,110.34302319189146,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139224000,24.981046389403474,110.34372375637163,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139220000,24.98056164008006,110.34443233399124,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139216000,24.98002588119491,110.34514190624368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139212000,24.97947910671158,110.34584646177052,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139208000,24.97890129543255,110.34653597660703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139204000,24.978303505582403,110.34724152103898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139200000,24.97768870414733,110.34794505435278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139196000,24.977081899679465,110.34864958455701,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139192000,24.976485077730675,110.34934709371446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139188000,24.97589622719899,110.3500315683474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139184000,24.975307389951425,110.35072706082391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139180000,24.974720555038434,110.35142755753657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139176000,24.97414274238748,110.35214408245187,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139172000,24.97355597508555,110.35289166611534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139168000,24.97298124760002,110.3536662998017,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139164000,24.972422509042595,110.35443892027831,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139160000,24.971875715761723,110.35518447380127,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139156000,24.97133980708274,110.35586688487824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139152000,24.97086084531592,110.35651822580624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139147000,24.970292026377344,110.35726675577783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139142000,24.96967012987092,110.35797919680303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139138000,24.969088966591798,110.35853230236278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139134000,24.968460818805227,110.35910243356933,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139130000,24.967814686427648,110.35968758742366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139126000,24.967167551666385,110.36027573996316,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139122000,24.9665363973071,110.36085486782184,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139118000,24.965912217562945,110.36142196462292,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139114000,24.965292006029223,110.36197302254284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139110000,24.964677790083766,110.36252507577478,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139106000,24.964047574382878,110.36308313257216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139102000,24.96340532520583,110.36362514994204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139098000,24.962729070661386,110.36417116572059,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139094000,24.962023786904428,110.36470514918723,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139090000,24.961293501879787,110.3652451353177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139086000,24.96058122699227,110.36579513404186,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139082000,24.95984394560298,110.36634812893354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139078000,24.959095650593834,110.3668981094333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139074000,24.958370353798898,110.36745008695192,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139070000,24.957656031919754,110.36798903299567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139066000,24.956940706482044,110.36853097639377,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139062000,24.956221357196856,110.36906189143994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139058000,24.95551199883475,110.36959079551812,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139054000,24.95479962963417,110.37011768779212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139050000,24.95406322771043,110.37062854229293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139046000,24.953309743419638,110.37108529377161,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139042000,24.952539189481897,110.37149595823125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139038000,24.951747564281337,110.3718585336286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139034000,24.95091487975416,110.37218303737478,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139030000,24.950067178373942,110.37249852161828,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139026000,24.94920845572052,110.37280098007967,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139022000,24.948363756745827,110.37312246857454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139018000,24.947515038818043,110.37343193349922,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139014000,24.94667030714392,110.37373238068328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139010000,24.94580859190333,110.37404985205276,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139006000,24.94494487710644,110.37437032501032,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705139002000,24.94408314581118,110.37467977682455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138998000,24.943232419240662,110.3749942343577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138994000,24.942371682178845,110.37530367997293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138990000,24.94149893933521,110.37561212008974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138986000,24.94065620962093,110.37593057490294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138982000,24.93982346855442,110.37624101432937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138978000,24.938991724605504,110.37655145060593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138974000,24.938142982370127,110.37686789194305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138970000,24.937290231776824,110.37718032344499,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138966000,24.936445474547764,110.3774887459797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138962000,24.935629719330997,110.37779816863468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138958000,24.934793935681704,110.37808755634711,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138954000,24.9339681563031,110.37838194935205,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138950000,24.93316038768376,110.37868635548347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
1705138946000,24.932307598953663,110.37898074064732,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1705075200
